name,tempmax,tempmin,feelslikemax,feelslikemin,humidity,precip,precipprob,precipcover,windspeed,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,day,month,year,sunset_time,sunrise_time,avg_temp,avg_feelsliketemp,dew_point,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",season
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,25.055555555555554,35.5,25.055555555555554,75.0,0.0,0,0.0,25.3,51.3,5.9,254.8,22.1,8.0,0.75,Partly cloudy throughout the day.,6,6,2018,18:26:33,05:43:03,28.055555555555557,30.444444444444443,23.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.833333333333332,35.111111111111114,24.833333333333332,76.6,3.9878,100,4.17,23.0,39.8,5.6,273.7,23.6,8.0,0.8,Partly cloudy throughout the day with afternoon rain.,7,6,2018,18:26:49,05:43:09,27.333333333333332,29.11111111111111,22.666666666666668,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,34.166666666666664,24.0,72.8,0.0,0,0.0,18.3,31.2,6.3,282.7,24.4,9.0,0.83,Partly cloudy throughout the day.,8,6,2018,18:27:06,05:43:15,27.22222222222222,28.5,21.555555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.833333333333332,22.83333333333333,34.72222222222222,22.83333333333333,75.6,0.0,0,0.0,19.7,54.1,6.3,284.5,24.5,9.0,0.86,Partly cloudy throughout the day.,9,6,2018,18:27:22,05:43:22,27.16666666666667,28.77777777777778,22.16666666666667,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.833333333333332,35.5,24.833333333333332,81.5,1.2953999999999999,100,8.33,20.8,57.3,6.9,219.7,18.9,7.0,0.9,Partly cloudy throughout the day with rain in the morning and afternoon.,10,6,2018,18:27:38,05:43:30,27.5,30.055555555555557,23.88888888888889,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,25.0,35.77777777777778,25.0,71.9,0.2032,100,4.17,18.3,51.7,6.6,258.3,22.4,8.0,0.93,Partly cloudy throughout the day with morning rain.,11,6,2018,18:27:54,05:43:38,28.388888888888886,30.555555555555557,22.555555555555554,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.88888888888889,36.77777777777778,24.88888888888889,74.5,0.0,0,0.0,25.3,53.8,5.3,271.1,23.4,9.0,0.96,Partly cloudy throughout the day.,12,6,2018,18:28:10,05:43:47,28.055555555555557,30.27777777777778,22.88888888888889,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.000000000000004,24.0,32.666666666666664,24.0,90.2,6.019799999999999,100,8.33,13.9,65.3,5.3,230.3,19.9,7.0,0.0,Partly cloudy throughout the day with rain.,13,6,2018,18:28:25,05:43:56,26.0,27.38888888888889,24.222222222222218,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,34.0,24.0,72.6,0.0,0,0.0,20.8,33.9,6.6,280.1,24.2,8.0,0.03,Partly cloudy throughout the day.,14,6,2018,18:28:40,05:44:06,27.666666666666668,29.22222222222222,21.944444444444443,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,23.000000000000004,34.111111111111114,23.000000000000004,80.4,0.1016,100,4.17,17.2,46.1,6.5,268.6,23.3,8.0,0.06,Partly cloudy throughout the day with afternoon rain.,15,6,2018,18:28:55,05:44:16,26.22222222222222,27.444444444444446,22.444444444444446,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.000000000000004,24.833333333333332,32.666666666666664,24.833333333333332,89.5,3.4036,100,12.5,16.1,44.4,6.2,207.5,17.8,8.0,0.1,Partly cloudy throughout the day with rain.,16,6,2018,18:29:10,05:44:27,25.888888888888886,26.944444444444443,24.0,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,23.88888888888889,34.55555555555556,23.88888888888889,87.4,3.4036,100,8.33,18.3,44.4,6.8,201.7,17.5,7.0,0.13,Partly cloudy throughout the day with rain.,17,6,2018,18:29:25,05:44:38,26.166666666666664,27.333333333333332,23.72222222222222,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,23.833333333333336,37.166666666666664,23.833333333333336,90.5,18.008599999999998,100,8.33,15.0,51.2,6.7,150.8,12.9,5.0,0.17,Partly cloudy throughout the day with rain.,18,6,2018,18:29:39,05:44:50,25.611111111111107,26.5,23.833333333333336,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.000000000000004,23.833333333333336,32.666666666666664,23.833333333333336,93.2,10.668,100,12.5,11.4,56.9,6.5,160.2,13.8,6.0,0.2,Partly cloudy throughout the day with rain.,19,6,2018,18:29:53,05:45:02,25.222222222222225,26.055555555555557,24.0,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,23.000000000000004,35.611111111111114,23.000000000000004,90.6,47.980599999999995,100,8.33,13.9,49.0,6.5,178.6,15.3,6.0,0.25,Partly cloudy throughout the day with rain in the morning and afternoon.,20,6,2018,18:30:06,05:45:14,25.33333333333333,26.611111111111114,23.555555555555557,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.000000000000004,37.888888888888886,23.000000000000004,88.4,6.604,100,12.5,11.4,55.7,6.1,166.5,14.3,6.0,0.27,Partly cloudy throughout the day with rain.,21,6,2018,18:30:19,05:45:27,25.777777777777782,27.16666666666667,23.555555555555557,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.111111111111114,35.77777777777778,24.111111111111114,79.6,0.0,0,0.0,19.7,44.6,7.3,244.7,21.1,9.0,0.31,Partly cloudy throughout the day.,22,6,2018,18:30:32,05:45:40,27.444444444444446,29.27777777777778,23.333333333333332,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,25.0,35.611111111111114,25.0,78.2,5.0038,100,4.17,23.0,53.8,6.6,276.3,23.8,9.0,0.34,Partly cloudy throughout the day with late afternoon rain.,23,6,2018,18:30:44,05:45:54,27.555555555555554,29.333333333333332,23.166666666666668,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,24.0,35.111111111111114,24.0,83.6,10.5156,100,12.5,21.9,55.8,6.2,251.2,21.7,9.0,0.38,Partly cloudy throughout the day with rain.,24,6,2018,18:30:56,05:46:08,26.888888888888893,28.666666666666668,23.72222222222222,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.88888888888889,36.666666666666664,24.88888888888889,83.3,7.594599999999999,100,8.33,19.7,36.7,6.5,250.7,21.5,8.0,0.41,Partly cloudy throughout the day with rain in the morning and afternoon.,25,6,2018,18:31:07,05:46:22,27.38888888888889,30.22222222222222,24.166666666666668,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,25.0,36.55555555555556,25.0,79.0,0.0,0,0.0,20.8,45.8,6.4,269.1,23.2,9.0,0.45,Partly cloudy throughout the day.,26,6,2018,18:31:18,05:46:36,27.83333333333333,30.333333333333332,23.666666666666664,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,25.0,35.5,25.0,75.1,0.0,0,0.0,19.7,35.7,6.5,255.0,21.9,8.0,0.48,Partly cloudy throughout the day.,27,6,2018,18:31:28,05:46:51,27.944444444444443,30.166666666666668,22.944444444444443,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.833333333333332,25.0,37.166666666666664,25.0,81.4,0.508,100,4.17,16.1,44.7,6.5,255.9,22.1,9.0,0.5,Partly cloudy throughout the day with afternoon rain.,28,6,2018,18:31:37,05:47:05,27.16666666666667,29.0,23.555555555555557,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,25.0,36.55555555555556,25.0,81.8,7.112,100,8.33,20.8,45.2,5.9,272.8,23.7,9.0,0.55,Partly cloudy throughout the day with rain in the morning and afternoon.,29,6,2018,18:31:46,05:47:20,27.444444444444446,29.5,23.72222222222222,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",29.0,24.0,34.55555555555556,24.0,90.1,5.4102,100,12.5,19.7,51.1,6.2,206.0,17.9,7.0,0.58,Partly cloudy throughout the day with rain.,30,6,2018,18:31:55,05:47:36,26.0,27.555555555555554,24.166666666666668,0,0,0,0,1,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,23.88888888888889,37.44444444444444,23.88888888888889,93.5,52.4002,100,12.5,16.1,62.5,5.5,210.7,18.1,7.0,0.62,Partly cloudy throughout the day with rain.,1,7,2018,18:32:03,05:47:51,25.888888888888886,27.444444444444446,24.66666666666667,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,23.833333333333336,37.72222222222222,23.833333333333336,82.9,0.2032,100,4.17,17.2,39.1,7.0,259.9,22.3,9.0,0.65,Partly cloudy throughout the day with morning rain.,2,7,2018,18:32:10,05:48:06,27.277777777777775,30.22222222222222,23.944444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,24.0,33.666666666666664,24.0,87.6,2.8194,100,12.5,17.2,49.7,6.5,202.2,17.5,8.0,0.68,Partly cloudy throughout the day with rain.,3,7,2018,18:32:17,05:48:21,26.055555555555557,27.333333333333332,23.77777777777778,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.777777777777775,36.55555555555556,24.777777777777775,85.6,8.6868,100,8.33,18.3,54.6,6.4,217.2,18.8,7.0,0.72,Partly cloudy throughout the day with rain in the morning and afternoon.,4,7,2018,18:32:22,05:48:37,26.999999999999996,29.38888888888889,24.222222222222218,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,24.833333333333332,34.333333333333336,24.833333333333332,76.9,0.0,0,0.0,20.8,36.9,6.7,279.3,24.1,9.0,0.75,Partly cloudy throughout the day.,5,7,2018,18:32:28,05:48:52,27.11111111111111,28.72222222222222,22.555555555555554,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,24.88888888888889,35.111111111111114,24.88888888888889,85.2,2.921,100,12.5,18.3,52.9,6.4,194.1,16.7,7.0,0.75,Partly cloudy throughout the day with rain.,6,7,2018,18:32:32,05:49:08,26.555555555555557,28.22222222222222,23.77777777777778,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.833333333333332,35.5,24.833333333333332,79.2,2.8956,100,4.17,18.3,41.3,6.6,244.9,21.1,8.0,0.82,Partly cloudy throughout the day with morning rain.,7,7,2018,18:32:36,05:49:23,27.38888888888889,29.5,23.277777777777782,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.0,37.0,24.0,79.3,0.7874,100,4.17,13.9,43.4,6.8,282.8,24.4,9.0,0.85,Partly cloudy throughout the day with morning rain.,8,7,2018,18:32:39,05:49:39,27.277777777777775,29.22222222222222,23.111111111111107,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.77777777777778,24.88888888888889,36.77777777777778,24.88888888888889,77.2,0.0,0,0.0,12.8,46.9,6.9,230.3,19.8,8.0,0.88,Partly cloudy throughout the day.,9,7,2018,18:32:41,05:49:54,28.388888888888886,31.22222222222222,23.666666666666664,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.88888888888889,24.833333333333332,37.388888888888886,24.833333333333332,81.8,2.2859999999999996,100,8.33,13.9,39.4,6.4,261.8,22.6,9.0,0.92,Partly cloudy throughout the day with rain in the morning and afternoon.,10,7,2018,18:32:43,05:50:09,27.444444444444446,29.77777777777778,23.88888888888889,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,25.0,37.44444444444444,25.0,85.5,6.1975999999999996,100,8.33,19.7,46.9,6.2,229.6,19.8,8.0,0.95,Partly cloudy throughout the day with rain.,11,7,2018,18:32:44,05:50:25,27.16666666666667,29.77777777777778,24.499999999999996,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",28.000000000000004,23.000000000000004,31.944444444444443,23.000000000000004,90.3,34.721799999999995,100,8.33,13.9,54.0,6.1,140.4,12.0,5.0,0.0,Partly cloudy throughout the day with rain.,12,7,2018,18:32:44,05:50:40,25.777777777777782,26.444444444444443,24.0,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,24.0,35.111111111111114,24.0,88.7,7.696199999999999,100,12.5,20.8,57.7,6.4,162.4,14.1,6.0,0.02,Partly cloudy throughout the day with rain.,13,7,2018,18:32:43,05:50:55,26.166666666666664,27.944444444444443,24.111111111111114,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.88888888888889,37.888888888888886,24.88888888888889,83.5,3.0987999999999998,100,8.33,13.9,44.0,6.7,256.7,22.0,9.0,0.05,Partly cloudy throughout the day with rain in the morning and afternoon.,14,7,2018,18:32:41,05:51:09,27.16666666666667,29.22222222222222,23.944444444444443,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.0,24.0,37.72222222222222,24.0,85.4,3.4036,100,8.33,17.2,41.9,6.8,261.9,22.7,9.0,0.09,Partly cloudy throughout the day with rain in the morning and afternoon.,15,7,2018,18:32:39,05:51:24,26.944444444444443,29.555555555555557,24.222222222222218,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,24.833333333333332,37.05555555555556,24.833333333333332,86.5,5.0038,100,8.33,20.8,55.6,6.2,270.4,23.4,9.0,0.12,Partly cloudy throughout the day with rain.,16,7,2018,18:32:36,05:51:38,26.944444444444443,29.11111111111111,24.388888888888893,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,25.0,36.55555555555556,25.0,77.8,0.0,0,0.0,18.3,45.6,6.4,252.4,21.5,8.0,0.15,Partly cloudy throughout the day.,17,7,2018,18:32:32,05:51:53,28.055555555555557,30.72222222222222,23.61111111111111,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,24.88888888888889,36.166666666666664,24.88888888888889,88.3,5.9944,100,4.17,13.9,46.0,6.3,221.9,19.1,8.0,0.19,Partly cloudy throughout the day with afternoon rain.,18,7,2018,18:32:27,05:52:06,26.611111111111114,28.444444444444443,24.499999999999996,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.111111111111114,37.55555555555556,24.111111111111114,81.1,0.9143999999999999,100,8.33,20.4,39.9,6.7,273.5,23.5,9.0,0.25,Partly cloudy throughout the day with rain in the morning and afternoon.,19,7,2018,18:32:21,05:52:20,27.722222222222225,30.38888888888889,23.88888888888889,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.88888888888889,25.0,36.55555555555556,25.0,75.0,0.1016,100,4.17,19.7,31.8,6.3,273.0,23.6,9.0,0.26,Partly cloudy throughout the day with morning rain.,20,7,2018,18:32:15,05:52:34,28.277777777777782,31.0,23.22222222222222,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,25.0,35.77777777777778,25.0,76.5,0.0,0,0.0,21.9,41.5,6.6,269.4,23.1,9.0,0.29,Partly cloudy throughout the day.,21,7,2018,18:32:08,05:52:47,28.000000000000004,30.38888888888889,23.333333333333332,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,25.0,35.77777777777778,25.0,76.0,0.0,0,0.0,18.3,34.9,7.0,271.8,23.4,8.0,0.32,Partly cloudy throughout the day.,22,7,2018,18:31:59,05:52:59,27.83333333333333,29.666666666666668,22.944444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.000000000000004,37.888888888888886,23.000000000000004,78.4,0.3048,100,4.17,19.7,44.4,6.6,262.2,22.7,9.0,0.36,Partly cloudy throughout the day with late afternoon rain.,23,7,2018,18:31:50,05:53:12,27.555555555555554,30.11111111111111,23.166666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.88888888888889,37.888888888888886,24.88888888888889,82.1,12.9032,100,8.33,15.0,42.2,6.8,231.4,20.1,7.0,0.39,Partly cloudy throughout the day with rain in the morning and afternoon.,24,7,2018,18:31:41,05:53:24,27.61111111111111,30.11111111111111,24.055555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,35.77777777777778,24.0,74.9,0.0,0,0.0,16.1,32.2,6.4,290.8,25.0,9.0,0.43,Partly cloudy throughout the day.,25,7,2018,18:31:30,05:53:36,27.77777777777778,29.88888888888889,22.666666666666668,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,37.72222222222222,24.0,80.7,2.1082,100,8.33,16.1,41.3,6.6,268.0,23.2,9.0,0.46,Partly cloudy throughout the day with rain in the morning and afternoon.,26,7,2018,18:31:18,05:53:48,27.333333333333332,29.555555555555557,23.555555555555557,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.666666666666668,24.833333333333332,35.77777777777778,24.833333333333332,86.3,8.991599999999998,100,4.17,12.8,43.6,6.6,232.4,19.9,8.0,0.5,Partly cloudy throughout the day with afternoon rain.,27,7,2018,18:31:06,05:53:59,26.611111111111114,28.666666666666668,24.111111111111114,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.11111111111111,24.0,35.111111111111114,24.0,82.2,2.6161999999999996,100,8.33,13.9,53.4,6.9,195.1,16.8,7.0,0.53,Partly cloudy throughout the day with rain in the morning and afternoon.,28,7,2018,18:30:53,05:54:10,26.77777777777778,28.555555555555557,23.333333333333332,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.0,39.166666666666664,24.0,81.0,0.6096,100,12.5,19.7,49.3,6.9,240.7,20.8,8.0,0.56,Partly cloudy throughout the day with rain.,29,7,2018,18:30:39,05:54:20,27.666666666666668,30.38888888888889,23.88888888888889,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,25.0,36.77777777777778,25.0,85.4,6.223,100,12.5,19.7,50.8,6.5,237.4,20.4,9.0,0.6,Partly cloudy throughout the day with rain.,30,7,2018,18:30:24,05:54:30,27.333333333333332,29.77777777777778,24.499999999999996,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",28.055555555555557,24.0,32.666666666666664,24.0,91.4,41.9862,100,12.5,16.1,70.4,5.4,192.8,16.7,7.0,0.63,Partly cloudy throughout the day with rain.,31,7,2018,18:30:08,05:54:40,25.611111111111107,26.555555555555557,24.111111111111114,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.11111111111111,24.0,34.55555555555556,24.0,89.0,16.002,100,8.33,16.1,54.4,6.3,94.4,8.1,4.0,0.67,Partly cloudy throughout the day with rain in the morning and afternoon.,1,8,2018,18:29:52,05:54:49,25.777777777777782,26.999999999999996,23.72222222222222,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.0,24.0,35.111111111111114,24.0,90.1,21.005799999999997,100,8.33,15.0,60.4,6.1,164.3,14.1,6.0,0.7,Partly cloudy throughout the day with rain.,2,8,2018,18:29:34,05:54:58,25.833333333333332,26.77777777777778,24.0,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,22.83333333333333,36.77777777777778,22.83333333333333,79.8,0.0,0,0.0,11.4,41.1,6.8,274.1,23.6,9.0,0.73,Partly cloudy throughout the day.,3,8,2018,18:29:16,05:55:06,27.16666666666667,29.166666666666668,23.000000000000004,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,24.833333333333332,36.77777777777778,24.833333333333332,82.3,8.407399999999999,100,4.17,12.3,56.9,6.7,203.9,17.7,7.0,0.75,Partly cloudy throughout the day with morning rain.,4,8,2018,18:28:57,05:55:14,27.38888888888889,29.72222222222222,23.88888888888889,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.88888888888889,37.888888888888886,23.88888888888889,76.2,0.0,0,0.0,11.4,38.6,7.5,284.8,24.5,9.0,0.8,Partly cloudy throughout the day.,5,8,2018,18:28:37,05:55:22,27.944444444444443,30.444444444444443,23.055555555555557,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.88888888888889,37.888888888888886,23.88888888888889,78.7,0.0,0,0.0,18.3,42.0,6.4,226.9,19.6,8.0,0.84,Partly cloudy throughout the day.,6,8,2018,18:28:17,05:55:29,27.83333333333333,30.88888888888889,23.61111111111111,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.88888888888889,38.0,24.88888888888889,83.1,2.0065999999999997,100,4.17,18.3,46.0,5.3,271.2,23.2,9.0,0.87,Partly cloudy throughout the day with afternoon rain.,7,8,2018,18:27:56,05:55:36,27.666666666666668,30.555555555555557,24.388888888888893,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.111111111111114,24.0,38.0,24.0,79.0,0.0,0,0.0,15.0,35.7,6.4,229.7,19.9,8.0,0.91,Partly cloudy throughout the day.,8,8,2018,18:27:34,05:55:42,28.000000000000004,30.555555555555557,23.77777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.11111111111111,24.0,34.55555555555556,24.0,88.2,2.3114,100,8.33,10.3,49.7,6.5,255.3,22.1,9.0,0.94,Partly cloudy throughout the day with rain.,9,8,2018,18:27:11,05:55:48,25.888888888888886,27.22222222222222,23.72222222222222,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.88888888888889,39.166666666666664,23.88888888888889,80.3,0.0,0,0.0,11.4,38.7,7.2,253.0,21.8,9.0,0.97,Partly cloudy throughout the day.,10,8,2018,18:26:47,05:55:54,27.61111111111111,30.555555555555557,23.666666666666664,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.0,39.166666666666664,24.0,82.1,5.9944,100,8.33,15.0,40.9,6.8,256.1,22.1,9.0,0.0,Partly cloudy throughout the day with rain.,11,8,2018,18:26:23,05:55:59,27.666666666666668,30.444444444444443,24.166666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.0,25.0,38.05555555555556,25.0,75.6,0.1016,100,4.17,18.3,40.8,6.5,267.9,22.9,9.0,0.04,Partly cloudy throughout the day with morning rain.,12,8,2018,18:25:58,05:56:04,28.111111111111107,30.5,23.111111111111107,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",26.999999999999996,22.88888888888889,31.055555555555557,22.88888888888889,93.5,47.980599999999995,100,8.33,8.1,57.8,5.5,159.7,13.7,7.0,0.07,Partly cloudy throughout the day with rain.,13,8,2018,18:25:32,05:56:08,24.499999999999996,24.833333333333332,23.333333333333332,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,23.833333333333336,39.166666666666664,23.833333333333336,90.0,33.019999999999996,100,12.5,13.9,58.1,6.4,172.8,14.9,6.0,0.11,Partly cloudy throughout the day with rain.,14,8,2018,18:25:06,05:56:12,26.055555555555557,27.61111111111111,24.166666666666668,0,0,0,0,1,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.0,22.83333333333333,35.77777777777778,22.83333333333333,78.4,0.0,0,0.0,11.4,30.4,7.0,296.0,25.7,10.0,0.14,Partly cloudy throughout the day.,15,8,2018,18:24:39,05:56:16,27.16666666666667,28.833333333333332,22.555555555555554,0,1,0,0,0,Wet
